rank,frequency,log(r),log(f)
10684,3,4.0287338793493355,0.47712125471966244
10685,3,4.028774526500088,0.47712125471966244
10686,3,4.0288151698468875,0.47712125471966244
10687,3,4.028855809390444,0.47712125471966244
10688,3,4.028896445131471,0.47712125471966244
10689,3,4.028937077070678,0.47712125471966244
10690,3,4.028977705208778,0.47712125471966244
10691,3,4.029018329546481,0.47712125471966244
10692,3,4.0290589500845,0.47712125471966244
10693,3,4.029099566823543,0.47712125471966244
10694,3,4.029140179764322,0.47712125471966244
10695,3,4.029180788907547,0.47712125471966244
10696,3,4.029221394253928,0.47712125471966244
10697,3,4.029261995804175,0.47712125471966244
10698,3,4.029302593558998,0.47712125471966244
10699,3,4.029343187519107,0.47712125471966244
10700,3,4.02938377768521,0.47712125471966244
10701,3,4.029424364058016,0.47712125471966244
10702,3,4.029464946638236,0.47712125471966244
10703,3,4.029505525426577,0.47712125471966244
10704,3,4.029546100423748,0.47712125471966244
10705,3,4.029586671630457,0.47712125471966244
10706,3,4.029627239047413,0.47712125471966244
10707,3,4.0296678026753225,0.47712125471966244
10708,3,4.029708362514895,0.47712125471966244
10709,3,4.0297489185668365,0.47712125471966244
10710,3,4.029789470831855,0.47712125471966244
10711,3,4.029830019310658,0.47712125471966244
10712,3,4.029870564003953,0.47712125471966244
10713,3,4.029911104912444,0.47712125471966244
10714,3,4.02995164203684,0.47712125471966244
10715,3,4.029992175377847,0.47712125471966244
10716,3,4.030032704936171,0.47712125471966244
10717,3,4.030073230712518,0.47712125471966244
10718,3,4.030113752707593,0.47712125471966244
10719,3,4.030154270922102,0.47712125471966244
10720,3,4.030194785356751,0.47712125471966244
10721,3,4.030235296012244,0.47712125471966244
10722,3,4.030275802889288,0.47712125471966244
10723,3,4.030316305988586,0.47712125471966244
10724,3,4.030356805310842,0.47712125471966244
10725,3,4.0303973008567615,0.47712125471966244
10726,3,4.030437792627049,0.47712125471966244
10727,3,4.030478280622408,0.47712125471966244
10728,3,4.030518764843542,0.47712125471966244
10729,3,4.030559245291156,0.47712125471966244
10730,3,4.0305997219659515,0.47712125471966244
10731,3,4.030640194868632,0.47712125471966244
10732,3,4.0306806639999015,0.47712125471966244
10733,3,4.030721129360462,0.47712125471966244
10734,3,4.030761590951017,0.47712125471966244
10735,3,4.0308020487722676,0.47712125471966244
10736,3,4.030842502824917,0.47712125471966244
10737,3,4.030882953109667,0.47712125471966244
10738,3,4.030923399627219,0.47712125471966244
10739,3,4.030963842378275,0.47712125471966244
10740,3,4.031004281363537,0.47712125471966244
10741,3,4.031044716583705,0.47712125471966244
10742,3,4.031085148039481,0.47712125471966244
10743,3,4.031125575731565,0.47712125471966244
10744,3,4.031165999660659,0.47712125471966244
10745,3,4.031206419827462,0.47712125471966244
10746,3,4.031246836232675,0.47712125471966244
10747,3,4.031287248876998,0.47712125471966244
10748,3,4.031327657761131,0.47712125471966244
10749,3,4.031368062885773,0.47712125471966244
10750,3,4.031408464251625,0.47712125471966244
10751,3,4.031448861859383,0.47712125471966244
10752,3,4.03148925570975,0.47712125471966244
10753,3,4.031529645803423,0.47712125471966244
10754,3,4.031570032141101,0.47712125471966244
10755,3,4.031610414723481,0.47712125471966244
10756,3,4.031650793551264,0.47712125471966244
10757,3,4.031691168625146,0.47712125471966244
10758,3,4.0317315399458264,0.47712125471966244
10759,3,4.031771907514002,0.47712125471966244
10760,3,4.03181227133037,0.47712125471966244
10761,3,4.031852631395629,0.47712125471966244
10762,3,4.031892987710475,0.47712125471966244
10763,3,4.0319333402756055,0.47712125471966244
10764,3,4.031973689091717,0.47712125471966244
10765,3,4.032014034159506,0.47712125471966244
10766,3,4.032054375479669,0.47712125471966244
10767,3,4.032094713052902,0.47712125471966244
10768,3,4.032135046879902,0.47712125471966244
10769,3,4.032175376961363,0.47712125471966244
10770,3,4.0322157032979815,0.47712125471966244
10771,3,4.032256025890453,0.47712125471966244
10772,3,4.032296344739473,0.47712125471966244
10773,3,4.032336659845735,0.47712125471966244
10774,3,4.032376971209936,0.47712125471966244
10775,3,4.032417278832769,0.47712125471966244
10776,3,4.03245758271493,0.47712125471966244
10777,3,4.03249788285711,0.47712125471966244
10778,3,4.032538179260007,0.47712125471966244
10779,3,4.032578471924312,0.47712125471966244
10780,3,4.03261876085072,0.47712125471966244
10781,3,4.032659046039924,0.47712125471966244
10782,3,4.032699327492617,0.47712125471966244
10783,3,4.0327396052094935,0.47712125471966244
10784,3,4.032779879191245,0.47712125471966244
10785,3,4.032820149438564,0.47712125471966244
10786,3,4.032860415952143,0.47712125471966244
10787,3,4.032900678732676,0.47712125471966244
10788,3,4.032940937780854,0.47712125471966244
10789,3,4.032981193097368,0.47712125471966244
10790,3,4.033021444682911,0.47712125471966244
10791,3,4.0330616925381735,0.47712125471966244
10792,3,4.033101936663848,0.47712125471966244
10793,3,4.033142177060625,0.47712125471966244
10794,3,4.033182413729195,0.47712125471966244
10795,3,4.033222646670249,0.47712125471966244
10796,3,4.033262875884479,0.47712125471966244
10797,3,4.0333031013725735,0.47712125471966244
10798,3,4.033343323135224,0.47712125471966244
10799,3,4.033383541173119,0.47712125471966244
10800,3,4.033423755486949,0.47712125471966244
10801,3,4.033463966077405,0.47712125471966244
10802,3,4.033504172945174,0.47712125471966244
10803,3,4.033544376090948,0.47712125471966244
10804,3,4.033584575515413,0.47712125471966244
10805,3,4.0336247712192606,0.47712125471966244
10806,3,4.033664963203177,0.47712125471966244
10807,3,4.033705151467852,0.47712125471966244
10808,3,4.033745336013975,0.47712125471966244
10809,3,4.033785516842231,0.47712125471966244
10810,3,4.03382569395331,0.47712125471966244
10811,3,4.0338658673479,0.47712125471966244
10812,3,4.0339060370266875,0.47712125471966244
10813,3,4.033946202990361,0.47712125471966244
10814,3,4.033986365239606,0.47712125471966244
10815,3,4.03402652377511,0.47712125471966244
10816,3,4.0340666785975605,0.47712125471966244
10817,3,4.0341068297076434,0.47712125471966244
10818,3,4.034146977106046,0.47712125471966244
10819,3,4.034187120793453,0.47712125471966244
10820,3,4.0342272607705505,0.47712125471966244
10821,3,4.034267397038025,0.47712125471966244
10822,3,4.034307529596563,0.47712125471966244
10823,3,4.0343476584468485,0.47712125471966244
10824,3,4.034387783589566,0.47712125471966244
10825,3,4.034427905025403,0.47712125471966244
10826,3,4.034468022755043,0.47712125471966244
10827,3,4.03450813677917,0.47712125471966244
10828,3,4.034548247098469,0.47712125471966244
10829,3,4.034588353713624,0.47712125471966244
10830,3,4.03462845662532,0.47712125471966244
10831,3,4.034668555834241,0.47712125471966244
10832,3,4.034708651341069,0.47712125471966244
10833,3,4.034748743146489,0.47712125471966244
10834,3,4.034788831251184,0.47712125471966244
10835,3,4.034828915655837,0.47712125471966244
10836,3,4.034868996361131,0.47712125471966244
10837,3,4.034909073367748,0.47712125471966244
10838,3,4.0349491466763725,0.47712125471966244
10839,3,4.034989216287685,0.47712125471966244
10840,3,4.035029282202368,0.47712125471966244
10841,3,4.035069344421104,0.47712125471966244
10842,3,4.035109402944576,0.47712125471966244
10843,3,4.035149457773463,0.47712125471966244
10844,3,4.035189508908448,0.47712125471966244
10845,3,4.035229556350212,0.47712125471966244
10846,3,4.035269600099436,0.47712125471966244
10847,3,4.035309640156801,0.47712125471966244
10848,3,4.035349676522988,0.47712125471966244
10849,3,4.035389709198677,0.47712125471966244
10850,3,4.035429738184549,0.47712125471966244
10851,3,4.035469763481282,0.47712125471966244
10852,3,4.035509785089559,0.47712125471966244
10853,3,4.035549803010057,0.47712125471966244
10854,3,4.035589817243458,0.47712125471966244
10855,3,4.035629827790439,0.47712125471966244
10856,3,4.035669834651681,0.47712125471966244
10857,3,4.035709837827862,0.47712125471966244
10858,3,4.035749837319661,0.47712125471966244
10859,3,4.035789833127757,0.47712125471966244
10860,3,4.035829825252828,0.47712125471966244
10861,3,4.035869813695553,0.47712125471966244
10862,3,4.035909798456609,0.47712125471966244
10863,3,4.035949779536674,0.47712125471966244
10864,3,4.035989756936426,0.47712125471966244
10865,3,4.036029730656543,0.47712125471966244
10866,3,4.036069700697702,0.47712125471966244
10867,3,4.03610966706058,0.47712125471966244
10868,3,4.036149629745853,0.47712125471966244
10869,3,4.036189588754199,0.47712125471966244
10870,3,4.036229544086295,0.47712125471966244
10871,3,4.036269495742816,0.47712125471966244
10872,3,4.036309443724438,0.47712125471966244
10873,3,4.036349388031838,0.47712125471966244
10874,3,4.036389328665692,0.47712125471966244
10875,3,4.036429265626675,0.47712125471966244
10876,3,4.036469198915462,0.47712125471966244
10877,3,4.03650912853273,0.47712125471966244
10878,3,4.036549054479153,0.47712125471966244
10879,3,4.036588976755405,0.47712125471966244
10880,3,4.036628895362161,0.47712125471966244
10881,3,4.036668810300097,0.47712125471966244
10882,3,4.036708721569886,0.47712125471966244
10883,3,4.036748629172203,0.47712125471966244
10884,3,4.03678853310772,0.47712125471966244
10885,3,4.036828433377113,0.47712125471966244
10886,3,4.036868329981055,0.47712125471966244
10887,3,4.036908222920219,0.47712125471966244
10888,3,4.036948112195279,0.47712125471966244
10889,3,4.036987997806906,0.47712125471966244
10890,3,4.037027879755775,0.47712125471966244
10891,3,4.037067758042558,0.47712125471966244
10892,3,4.037107632667927,0.47712125471966244
10893,3,4.037147503632554,0.47712125471966244
10894,3,4.037187370937113,0.47712125471966244
10895,3,4.037227234582274,0.47712125471966244
10896,3,4.03726709456871,0.47712125471966244
10897,3,4.037306950897092,0.47712125471966244
10898,3,4.03734680356809,0.47712125471966244
10899,3,4.037386652582377,0.47712125471966244
10900,3,4.037426497940624,0.47712125471966244
10901,3,4.0374663396435,0.47712125471966244
10902,3,4.037506177691678,0.47712125471966244
10903,3,4.037546012085826,0.47712125471966244
10904,3,4.037585842826617,0.47712125471966244
10905,3,4.0376256699147195,0.47712125471966244
10906,3,4.0376654933508025,0.47712125471966244
10907,3,4.037705313135537,0.47712125471966244
10908,3,4.0377451292695925,0.47712125471966244
10909,3,4.037784941753637,0.47712125471966244
10910,3,4.037824750588342,0.47712125471966244
10911,3,4.037864555774374,0.47712125471966244
10912,3,4.037904357312404,0.47712125471966244
10913,3,4.037944155203099,0.47712125471966244
10914,3,4.037983949447127,0.47712125471966244
10915,3,4.038023740045158,0.47712125471966244
10916,3,4.038063526997859,0.47712125471966244
10917,3,4.038103310305898,0.47712125471966244
10918,3,4.038143089969942,0.47712125471966244
10919,3,4.0381828659906605,0.47712125471966244
10920,3,4.038222638368718,0.47712125471966244
10921,3,4.038262407104784,0.47712125471966244
10922,3,4.038302172199525,0.47712125471966244
10923,3,4.038341933653606,0.47712125471966244
10924,3,4.038381691467696,0.47712125471966244
10925,3,4.038421445642459,0.47712125471966244
10926,3,4.038461196178564,0.47712125471966244
10927,3,4.0385009430766745,0.47712125471966244
10928,3,4.038540686337457,0.47712125471966244
10929,3,4.0385804259615785,0.47712125471966244
10930,3,4.038620161949702,0.47712125471966244
10931,3,4.038659894302496,0.47712125471966244
10932,3,4.038699623020623,0.47712125471966244
10933,3,4.038739348104749,0.47712125471966244
10934,3,4.038779069555538,0.47712125471966244
10935,3,4.038818787373656,0.47712125471966244
10936,3,4.038858501559766,0.47712125471966244
10937,3,4.038898212114533,0.47712125471966244
10938,3,4.03893791903862,0.47712125471966244
10939,3,4.038977622332692,0.47712125471966244
10940,3,4.039017321997412,0.47712125471966244
10941,3,4.039057018033444,0.47712125471966244
10942,3,4.03909671044145,0.47712125471966244
10943,3,4.039136399222095,0.47712125471966244
10944,3,4.039176084376041,0.47712125471966244
10945,3,4.0392157659039505,0.47712125471966244
10946,3,4.0392554438064865,0.47712125471966244
10947,3,4.03929511808431,0.47712125471966244
10948,3,4.039334788738086,0.47712125471966244
10949,3,4.039374455768474,0.47712125471966244
10950,3,4.039414119176137,0.47712125471966244
10951,3,4.039453778961737,0.47712125471966244
10952,3,4.039493435125934,0.47712125471966244
10953,3,4.03953308766939,0.47712125471966244
10954,3,4.039572736592766,0.47712125471966244
10955,3,4.039612381896724,0.47712125471966244
10956,3,4.039652023581924,0.47712125471966244
10957,3,4.039691661649026,0.47712125471966244
10958,3,4.039731296098691,0.47712125471966244
10959,3,4.039770926931579,0.47712125471966244
10960,3,4.03981055414835,0.47712125471966244
10961,3,4.039850177749664,0.47712125471966244
10962,3,4.039889797736182,0.47712125471966244
10963,3,4.039929414108561,0.47712125471966244
10964,3,4.03996902686746,0.47712125471966244
10965,3,4.040008636013542,0.47712125471966244
10966,3,4.040048241547462,0.47712125471966244
10967,3,4.04008784346988,0.47712125471966244
10968,3,4.040127441781456,0.47712125471966244
10969,3,4.040167036482847,0.47712125471966244
10970,3,4.040206627574711,0.47712125471966244
10971,3,4.0402462150577065,0.47712125471966244
10972,3,4.040285798932492,0.47712125471966244
10973,3,4.040325379199724,0.47712125471966244
10974,3,4.040364955860061,0.47712125471966244
10975,3,4.040404528914159,0.47712125471966244
10976,3,4.040444098362676,0.47712125471966244
10977,3,4.04048366420627,0.47712125471966244
10978,3,4.040523226445596,0.47712125471966244
10979,3,4.0405627850813115,0.47712125471966244
10980,3,4.040602340114073,0.47712125471966244
10981,3,4.040641891544537,0.47712125471966244
10982,3,4.040681439373358,0.47712125471966244
10983,3,4.040720983601194,0.47712125471966244
10984,3,4.040760524228698,0.47712125471966244
10985,3,4.040800061256529,0.47712125471966244
10986,3,4.04083959468534,0.47712125471966244
10987,3,4.0408791245157865,0.47712125471966244
10988,3,4.040918650748524,0.47712125471966244
10989,3,4.040958173384207,0.47712125471966244
10990,3,4.040997692423491,0.47712125471966244
10991,3,4.041037207867029,0.47712125471966244
10992,3,4.041076719715475,0.47712125471966244
10993,3,4.041116227969485,0.47712125471966244
10994,3,4.041155732629711,0.47712125471966244
10995,3,4.0411952336968096,0.47712125471966244
10996,3,4.041234731171431,0.47712125471966244
10997,3,4.04127422505423,0.47712125471966244
10998,3,4.0413137153458605,0.47712125471966244
10999,3,4.041353202046975,0.47712125471966244
11000,3,4.041392685158225,0.47712125471966244
11001,3,4.041432164680265,0.47712125471966244
11002,3,4.041471640613747,0.47712125471966244
11003,3,4.0415111129593235,0.47712125471966244
11004,3,4.041550581717646,0.47712125471966244
11005,3,4.041590046889366,0.47712125471966244
11006,3,4.041629508475138,0.47712125471966244
11007,3,4.04166896647561,0.47712125471966244
11008,3,4.041708420891436,0.47712125471966244
11009,3,4.041747871723266,0.47712125471966244
11010,3,4.0417873189717515,0.47712125471966244
11011,3,4.041826762637544,0.47712125471966244
11012,3,4.041866202721293,0.47712125471966244
11013,3,4.041905639223649,0.47712125471966244
11014,3,4.041945072145264,0.47712125471966244
11015,3,4.041984501486787,0.47712125471966244
11016,3,4.042023927248867,0.47712125471966244
11017,3,4.042063349432156,0.47712125471966244
11018,3,4.042102768037303,0.47712125471966244
11019,3,4.042142183064956,0.47712125471966244
11020,3,4.042181594515767,0.47712125471966244
11021,3,4.042221002390382,0.47712125471966244
11022,3,4.042260406689452,0.47712125471966244
11023,3,4.042299807413626,0.47712125471966244
11024,3,4.04233920456355,0.47712125471966244
11025,3,4.0423785981398765,0.47712125471966244
11026,3,4.04241798814325,0.47712125471966244
11027,3,4.042457374574321,0.47712125471966244
11028,3,4.042496757433736,0.47712125471966244
11029,3,4.042536136722143,0.47712125471966244
11030,3,4.042575512440191,0.47712125471966244
11031,3,4.042614884588525,0.47712125471966244
11032,3,4.042654253167793,0.47712125471966244
11033,3,4.042693618178643,0.47712125471966244
11034,3,4.0427329796217215,0.47712125471966244
11035,3,4.042772337497674,0.47712125471966244
11036,3,4.042811691807148,0.47712125471966244
11037,3,4.042851042550789,0.47712125471966244
11038,3,4.042890389729244,0.47712125471966244
11039,3,4.0429297333431595,0.47712125471966244
11040,3,4.04296907339318,0.47712125471966244
11041,3,4.043008409879952,0.47712125471966244
11042,3,4.043047742804119,0.47712125471966244
11043,3,4.043087072166329,0.47712125471966244
11044,3,4.043126397967225,0.47712125471966244
11045,3,4.043165720207454,0.47712125471966244
11046,3,4.043205038887658,0.47712125471966244
11047,3,4.0432443540084835,0.47712125471966244
11048,3,4.043283665570575,0.47712125471966244
11049,3,4.0433229735745755,0.47712125471966244
11050,3,4.04336227802113,0.47712125471966244
11051,3,4.043401578910881,0.47712125471966244
11052,3,4.043440876244474,0.47712125471966244
11053,3,4.043480170022551,0.47712125471966244
11054,3,4.043519460245756,0.47712125471966244
11055,3,4.043558746914733,0.47712125471966244
11056,3,4.0435980300301235,0.47712125471966244
11057,3,4.043637309592571,0.47712125471966244
11058,3,4.043676585602717,0.47712125471966244
11059,3,4.043715858061207,0.47712125471966244
11060,3,4.043755126968679,0.47712125471966244
11061,3,4.043794392325779,0.47712125471966244
11062,3,4.043833654133147,0.47712125471966244
11063,3,4.043872912391425,0.47712125471966244
11064,3,4.043912167101254,0.47712125471966244
11065,3,4.043951418263276,0.47712125471966244
11066,3,4.043990665878134,0.47712125471966244
11067,3,4.044029909946466,0.47712125471966244
11068,3,4.044069150468914,0.47712125471966244
11069,3,4.04410838744612,0.47712125471966244
11070,3,4.044147620878722,0.47712125471966244
11071,3,4.044186850767364,0.47712125471966244
11072,3,4.044226077112683,0.47712125471966244
11073,3,4.0442652999153195,0.47712125471966244
11074,3,4.044304519175914,0.47712125471966244
11075,3,4.044343734895107,0.47712125471966244
11076,3,4.044382947073537,0.47712125471966244
11077,3,4.044422155711843,0.47712125471966244
11078,3,4.044461360810665,0.47712125471966244
11079,3,4.044500562370641,0.47712125471966244
11080,3,4.044539760392411,0.47712125471966244
11081,3,4.044578954876613,0.47712125471966244
11082,3,4.044618145823885,0.47712125471966244
11083,3,4.044657333234866,0.47712125471966244
11084,3,4.044696517110194,0.47712125471966244
11085,3,4.044735697450507,0.47712125471966244
11086,3,4.044774874256443,0.47712125471966244
11087,3,4.0448140475286385,0.47712125471966244
11088,3,4.044853217267732,0.47712125471966244
11089,3,4.04489238347436,0.47712125471966244
11090,3,4.04493154614916,0.47712125471966244
11091,3,4.044970705292769,0.47712125471966244
11092,3,4.045009860905824,0.47712125471966244
11093,3,4.045049012988961,0.47712125471966244
11094,3,4.045088161542816,0.47712125471966244
11095,3,4.045127306568027,0.47712125471966244
11096,3,4.0451664480652285,0.47712125471966244
11097,3,4.045205586035056,0.47712125471966244
11098,3,4.045244720478147,0.47712125471966244
11099,3,4.045283851395135,0.47712125471966244
11100,3,4.045322978786658,0.47712125471966244
11101,3,4.045362102653348,0.47712125471966244
11102,3,4.045401222995842,0.47712125471966244
11103,3,4.045440339814774,0.47712125471966244
11104,3,4.045479453110779,0.47712125471966244
11105,3,4.045518562884493,0.47712125471966244
11106,3,4.045557669136548,0.47712125471966244
11107,3,4.0455967718675785,0.47712125471966244
11108,3,4.04563587107822,0.47712125471966244
11109,3,4.045674966769105,0.47712125471966244
11110,3,4.0457140589408676,0.47712125471966244
11111,3,4.045753147594141,0.47712125471966244
11112,3,4.045792232729559,0.47712125471966244
11113,3,4.045831314347755,0.47712125471966244
11114,3,4.04587039244936,0.47712125471966244
11115,3,4.04590946703501,0.47712125471966244
11116,3,4.045948538105335,0.47712125471966244
11117,3,4.045987605660968,0.47712125471966244
11118,3,4.046026669702541,0.47712125471966244
11119,3,4.046065730230688,0.47712125471966244
11120,3,4.046104787246039,0.47712125471966244
11121,3,4.0461438407492265,0.47712125471966244
11122,3,4.046182890740882,0.47712125471966244
11123,3,4.046221937221636,0.47712125471966244
11124,3,4.046260980192122,0.47712125471966244
11125,3,4.0463000196529695,0.47712125471966244
11126,3,4.046339055604809,0.47712125471966244
11127,3,4.0463780880482725,0.47712125471966244
11128,3,4.04641711698399,0.47712125471966244
11129,3,4.046456142412592,0.47712125471966244
11130,3,4.046495164334709,0.47712125471966244
11131,3,4.046534182750969,0.47712125471966244
11132,3,4.046573197662005,0.47712125471966244
11133,3,4.046612209068446,0.47712125471966244
11134,3,4.046651216970919,0.47712125471966244
11135,3,4.046690221370057,0.47712125471966244
11136,3,4.046729222266487,0.47712125471966244
11137,3,4.046768219660838,0.47712125471966244
11138,3,4.04680721355374,0.47712125471966244
11139,3,4.0468462039458215,0.47712125471966244
11140,3,4.04688519083771,0.47712125471966244
11141,3,4.046924174230035,0.47712125471966244
11142,3,4.046963154123424,0.47712125471966244
11143,3,4.047002130518505,0.47712125471966244
11144,3,4.047041103415907,0.47712125471966244
11145,3,4.047080072816256,0.47712125471966244
11146,3,4.047119038720181,0.47712125471966244
11147,3,4.047158001128309,0.47712125471966244
11148,3,4.0471969600412665,0.47712125471966244
11149,3,4.047235915459681,0.47712125471966244
11150,3,4.047274867384179,0.47712125471966244
11151,3,4.0473138158153885,0.47712125471966244
11152,3,4.047352760753935,0.47712125471966244
11153,3,4.047391702200444,0.47712125471966244
11154,3,4.047430640155542,0.47712125471966244
11155,3,4.047469574619856,0.47712125471966244
11156,3,4.0475085055940125,0.47712125471966244
11157,3,4.047547433078635,0.47712125471966244
11158,3,4.04758635707435,0.47712125471966244
11159,3,4.047625277581783,0.47712125471966244
11160,3,4.04766419460156,0.47712125471966244
11161,3,4.0477031081343045,0.47712125471966244
11162,3,4.047742018180641,0.47712125471966244
11163,3,4.047780924741197,0.47712125471966244
11164,3,4.0478198278165936,0.47712125471966244
11165,3,4.047858727407457,0.47712125471966244
11166,3,4.047897623514411,0.47712125471966244
11167,3,4.047936516138079,0.47712125471966244
11168,3,4.047975405279086,0.47712125471966244
11169,3,4.048014290938054,0.47712125471966244
11170,3,4.048053173115609,0.47712125471966244
11171,3,4.048092051812373,0.47712125471966244
11172,3,4.048130927028968,0.47712125471966244
11173,3,4.0481697987660175,0.47712125471966244
11174,3,4.048208667024146,0.47712125471966244
11175,3,4.048247531803974,0.47712125471966244
11176,3,4.0482863931061255,0.47712125471966244
11177,3,4.048325250931222,0.47712125471966244
11178,3,4.048364105279886,0.47712125471966244
11179,3,4.0484029561527395,0.47712125471966244
11180,3,4.048441803550404,0.47712125471966244
11181,3,4.048480647473502,0.47712125471966244
11182,3,4.048519487922654,0.47712125471966244
11183,3,4.048558324898481,0.47712125471966244
11184,3,4.0485971584016065,0.47712125471966244
11185,3,4.048635988432649,0.47712125471966244
11186,3,4.048674814992229,0.47712125471966244
11187,3,4.04871363808097,0.47712125471966244
11188,3,4.048752457699489,0.47712125471966244
11189,3,4.048791273848409,0.47712125471966244
11190,3,4.04883008652835,0.47712125471966244
11191,3,4.048868895739931,0.47712125471966244
11192,3,4.048907701483771,0.47712125471966244
11193,3,4.048946503760492,0.47712125471966244
11194,3,4.048985302570711,0.47712125471966244
11195,3,4.049024097915049,0.47712125471966244
11196,3,4.049062889794125,0.47712125471966244
11197,3,4.049101678208557,0.47712125471966244
11198,3,4.049140463158965,0.47712125471966244
11199,3,4.049179244645967,0.47712125471966244
11200,3,4.049218022670182,0.47712125471966244
11201,3,4.0492567972322275,0.47712125471966244
11202,3,4.049295568332722,0.47712125471966244
11203,3,4.049334335972284,0.47712125471966244
11204,3,4.049373100151531,0.47712125471966244
11205,3,4.04941186087108,0.47712125471966244
11206,3,4.04945061813155,0.47712125471966244
11207,3,4.049489371933556,0.47712125471966244
11208,3,4.049528122277718,0.47712125471966244
11209,3,4.049566869164652,0.47712125471966244
11210,3,4.0496056125949735,0.47712125471966244
11211,3,4.0496443525693,0.47712125471966244
11212,3,4.049683089088249,0.47712125471966244
11213,3,4.049721822152435,0.47712125471966244
11214,3,4.049760551762476,0.47712125471966244
11215,3,4.049799277918987,0.47712125471966244
11216,3,4.049838000622583,0.47712125471966244
11217,3,4.049876719873882,0.47712125471966244
11218,3,4.049915435673498,0.47712125471966244
11219,3,4.049954148022047,0.47712125471966244
11220,3,4.049992856920142,0.47712125471966244
11221,3,4.050031562368401,0.47712125471966244
11222,3,4.050070264367438,0.47712125471966244
11223,3,4.050108962917868,0.47712125471966244
11224,3,4.050147658020303,0.47712125471966244
11225,3,4.050186349675361,0.47712125471966244
11226,3,4.050225037883654,0.47712125471966244
11227,3,4.050263722645796,0.47712125471966244
11228,3,4.050302403962402,0.47712125471966244
11229,3,4.050341081834084,0.47712125471966244
11230,3,4.050379756261457,0.47712125471966244
11231,3,4.050418427245135,0.47712125471966244
11232,3,4.05045709478573,0.47712125471966244
11233,3,4.050495758883855,0.47712125471966244
11234,3,4.050534419540123,0.47712125471966244
11235,3,4.050573076755148,0.47712125471966244
11236,3,4.050611730529541,0.47712125471966244
11237,3,4.050650380863914,0.47712125471966244
11238,3,4.050689027758881,0.47712125471966244
11239,3,4.0507276712150535,0.47712125471966244
11240,3,4.050766311233042,0.47712125471966244
11241,3,4.05080494781346,0.47712125471966244
11242,3,4.0508435809569185,0.47712125471966244
11243,3,4.05088221066403,0.47712125471966244
11244,3,4.050920836935403,0.47712125471966244
11245,3,4.050959459771651,0.47712125471966244
11246,3,4.050998079173384,0.47712125471966244
11247,3,4.051036695141213,0.47712125471966244
11248,3,4.051075307675749,0.47712125471966244
11249,3,4.051113916777601,0.47712125471966244
11250,3,4.051152522447381,0.47712125471966244
11251,3,4.051191124685698,0.47712125471966244
11252,3,4.051229723493163,0.47712125471966244
11253,3,4.0512683188703855,0.47712125471966244
11254,3,4.051306910817974,0.47712125471966244
11255,3,4.051345499336539,0.47712125471966244
11256,3,4.051384084426689,0.47712125471966244
11257,3,4.051422666089034,0.47712125471966244
11258,3,4.051461244324184,0.47712125471966244
11259,3,4.0514998191327445,0.47712125471966244
11260,3,4.0515383905153275,0.47712125471966244
11261,3,4.051576958472539,0.47712125471966244
11262,3,4.0516155230049895,0.47712125471966244
11263,3,4.051654084113286,0.47712125471966244
11264,3,4.051692641798037,0.47712125471966244
11265,3,4.051731196059849,0.47712125471966244
11266,3,4.051769746899332,0.47712125471966244
11267,3,4.051808294317092,0.47712125471966244
11268,3,4.051846838313736,0.47712125471966244
11269,3,4.051885378889872,0.47712125471966244
11270,3,4.051923916046107,0.47712125471966244
11271,3,4.051962449783047,0.47712125471966244
11272,3,4.0520009801013,0.47712125471966244
11273,3,4.052039507001472,0.47712125471966244
11274,3,4.052078030484169,0.47712125471966244
11275,3,4.052116550549998,0.47712125471966244
11276,3,4.052155067199565,0.47712125471966244
11277,3,4.0521935804334746,0.47712125471966244
11278,3,4.0522320902523346,0.47712125471966244
11279,3,4.052270596656749,0.47712125471966244
11280,3,4.052309099647323,0.47712125471966244
11281,3,4.052347599224664,0.47712125471966244
11282,3,4.052386095389375,0.47712125471966244
11283,3,4.0524245881420615,0.47712125471966244
11284,3,4.052463077483329,0.47712125471966244
11285,3,4.052501563413781,0.47712125471966244
11286,3,4.052540045934022,0.47712125471966244
11287,3,4.052578525044658,0.47712125471966244
11288,3,4.052617000746292,0.47712125471966244
11289,3,4.052655473039526,0.47712125471966244
11290,3,4.052693941924968,0.47712125471966244
11291,3,4.0527324074032185,0.47712125471966244
11292,3,4.052770869474882,0.47712125471966244
11293,3,4.052809328140562,0.47712125471966244
11294,3,4.0528477834008605,0.47712125471966244
11295,3,4.0528862352563815,0.47712125471966244
11296,3,4.052924683707729,0.47712125471966244
11297,3,4.052963128755503,0.47712125471966244
11298,3,4.053001570400308,0.47712125471966244
11299,3,4.053040008642746,0.47712125471966244
11300,3,4.05307844348342,0.47712125471966244
11301,3,4.05311687492293,0.47712125471966244
11302,3,4.05315530296188,0.47712125471966244
11303,3,4.05319372760087,0.47712125471966244
11304,3,4.053232148840502,0.47712125471966244
11305,3,4.053270566681379,0.47712125471966244
11306,3,4.0533089811241,0.47712125471966244
11307,3,4.053347392169267,0.47712125471966244
11308,3,4.053385799817482,0.47712125471966244
11309,3,4.053424204069344,0.47712125471966244
11310,3,4.053462604925455,0.47712125471966244
11311,3,4.053501002386415,0.47712125471966244
11312,3,4.053539396452824,0.47712125471966244
11313,3,4.053577787125283,0.47712125471966244
11314,3,4.05361617440439,0.47712125471966244
11315,3,4.053654558290748,0.47712125471966244
