rank,frequency,log(r),log(f)
20846,2,4.3190227334304145,0.3010299956639812
20847,2,4.319043566399113,0.3010299956639812
20848,2,4.31906439836851,0.3010299956639812
20849,2,4.3190852293386985,0.3010299956639812
20850,2,4.319106059309776,0.3010299956639812
20851,2,4.319126888281839,0.3010299956639812
20852,2,4.319147716254982,0.3010299956639812
20853,2,4.3191685432293,0.3010299956639812
20854,2,4.319189369204891,0.3010299956639812
20855,2,4.31921019418185,0.3010299956639812
20856,2,4.319231018160273,0.3010299956639812
20857,2,4.319251841140254,0.3010299956639812
20858,2,4.3192726631218905,0.3010299956639812
20859,2,4.319293484105279,0.3010299956639812
20860,2,4.319314304090512,0.3010299956639812
20861,2,4.319335123077688,0.3010299956639812
20862,2,4.3193559410669025,0.3010299956639812
20863,2,4.319376758058249,0.3010299956639812
20864,2,4.319397574051826,0.3010299956639812
20865,2,4.319418389047728,0.3010299956639812
20866,2,4.319439203046049,0.3010299956639812
20867,2,4.319460016046888,0.3010299956639812
20868,2,4.319480828050337,0.3010299956639812
20869,2,4.319501639056495,0.3010299956639812
20870,2,4.319522449065454,0.3010299956639812
20871,2,4.319543258077312,0.3010299956639812
20872,2,4.319564066092164,0.3010299956639812
20873,2,4.319584873110106,0.3010299956639812
20874,2,4.319605679131232,0.3010299956639812
20875,2,4.3196264841556395,0.3010299956639812
20876,2,4.319647288183423,0.3010299956639812
20877,2,4.319668091214678,0.3010299956639812
20878,2,4.319688893249499,0.3010299956639812
20879,2,4.319709694287983,0.3010299956639812
20880,2,4.319730494330225,0.3010299956639812
20881,2,4.31975129337632,0.3010299956639812
20882,2,4.319772091426363,0.3010299956639812
20883,2,4.319792888480451,0.3010299956639812
20884,2,4.319813684538678,0.3010299956639812
20885,2,4.31983447960114,0.3010299956639812
20886,2,4.319855273667932,0.3010299956639812
20887,2,4.31987606673915,0.3010299956639812
20888,2,4.319896858814888,0.3010299956639812
20889,2,4.319917649895243,0.3010299956639812
20890,2,4.319938439980309,0.3010299956639812
20891,2,4.319959229070181,0.3010299956639812
20892,2,4.319980017164956,0.3010299956639812
20893,2,4.320000804264728,0.3010299956639812
20894,2,4.320021590369593,0.3010299956639812
20895,2,4.320042375479645,0.3010299956639812
20896,2,4.32006315959498,0.3010299956639812
20897,2,4.320083942715693,0.3010299956639812
20898,2,4.32010472484188,0.3010299956639812
20899,2,4.320125505973635,0.3010299956639812
20900,2,4.320146286111054,0.3010299956639812
20901,2,4.320167065254232,0.3010299956639812
20902,2,4.3201878434032635,0.3010299956639812
20903,2,4.320208620558244,0.3010299956639812
20904,2,4.320229396719269,0.3010299956639812
20905,2,4.320250171886434,0.3010299956639812
20906,2,4.320270946059832,0.3010299956639812
20907,2,4.3202917192395605,0.3010299956639812
20908,2,4.320312491425713,0.3010299956639812
20909,2,4.3203332626183855,0.3010299956639812
20910,2,4.320354032817672,0.3010299956639812
20911,2,4.320374802023668,0.3010299956639812
20912,2,4.320395570236469,0.3010299956639812
20913,2,4.3204163374561695,0.3010299956639812
20914,2,4.320437103682864,0.3010299956639812
20915,2,4.320457868916649,0.3010299956639812
20916,2,4.320478633157618,0.3010299956639812
20917,2,4.320499396405866,0.3010299956639812
20918,2,4.3205201586614885,0.3010299956639812
20919,2,4.32054091992458,0.3010299956639812
20920,2,4.320561680195237,0.3010299956639812
20921,2,4.320582439473552,0.3010299956639812
20922,2,4.32060319775962,0.3010299956639812
20923,2,4.320623955053538,0.3010299956639812
20924,2,4.320644711355398,0.3010299956639812
20925,2,4.3206654666652975,0.3010299956639812
20926,2,4.32068622098333,0.3010299956639812
20927,2,4.32070697430959,0.3010299956639812
20928,2,4.320727726644173,0.3010299956639812
20929,2,4.320748477987173,0.3010299956639812
20930,2,4.320769228338686,0.3010299956639812
20931,2,4.320789977698806,0.3010299956639812
20932,2,4.320810726067628,0.3010299956639812
20933,2,4.320831473445246,0.3010299956639812
20934,2,4.320852219831754,0.3010299956639812
20935,2,4.320872965227249,0.3010299956639812
20936,2,4.320893709631824,0.3010299956639812
20937,2,4.320914453045575,0.3010299956639812
20938,2,4.3209351954685955,0.3010299956639812
20939,2,4.32095593690098,0.3010299956639812
20940,2,4.3209766773428235,0.3010299956639812
20941,2,4.320997416794221,0.3010299956639812
20942,2,4.321018155255266,0.3010299956639812
20943,2,4.321038892726055,0.3010299956639812
20944,2,4.3210596292066805,0.3010299956639812
20945,2,4.321080364697238,0.3010299956639812
20946,2,4.321101099197822,0.3010299956639812
20947,2,4.321121832708528,0.3010299956639812
20948,2,4.321142565229448,0.3010299956639812
20949,2,4.321163296760679,0.3010299956639812
20950,2,4.321184027302314,0.3010299956639812
20951,2,4.321204756854448,0.3010299956639812
20952,2,4.321225485417176,0.3010299956639812
20953,2,4.321246212990591,0.3010299956639812
20954,2,4.321266939574789,0.3010299956639812
20955,2,4.321287665169863,0.3010299956639812
20956,2,4.321308389775909,0.3010299956639812
20957,2,4.32132911339302,0.3010299956639812
20958,2,4.32134983602129,0.3010299956639812
20959,2,4.321370557660815,0.3010299956639812
20960,2,4.3213912783116895,0.3010299956639812
20961,2,4.321411997974006,0.3010299956639812
20962,2,4.321432716647859,0.3010299956639812
20963,2,4.321453434333344,0.3010299956639812
20964,2,4.321474151030555,0.3010299956639812
20965,2,4.321494866739587,0.3010299956639812
20966,2,4.321515581460533,0.3010299956639812
20967,2,4.321536295193487,0.3010299956639812
20968,2,4.321557007938544,0.3010299956639812
20969,2,4.3215777196957985,0.3010299956639812
20970,2,4.321598430465344,0.3010299956639812
20971,2,4.321619140247275,0.3010299956639812
20972,2,4.321639849041686,0.3010299956639812
20973,2,4.32166055684867,0.3010299956639812
20974,2,4.321681263668323,0.3010299956639812
20975,2,4.3217019695007375,0.3010299956639812
20976,2,4.321722674346009,0.3010299956639812
20977,2,4.32174337820423,0.3010299956639812
20978,2,4.3217640810754965,0.3010299956639812
20979,2,4.321784782959901,0.3010299956639812
20980,2,4.321805483857539,0.3010299956639812
20981,2,4.321826183768503,0.3010299956639812
20982,2,4.321846882692888,0.3010299956639812
20983,2,4.321867580630788,0.3010299956639812
20984,2,4.321888277582297,0.3010299956639812
20985,2,4.321908973547509,0.3010299956639812
20986,2,4.321929668526518,0.3010299956639812
20987,2,4.321950362519417,0.3010299956639812
20988,2,4.321971055526301,0.3010299956639812
20989,2,4.321991747547265,0.3010299956639812
20990,2,4.322012438582401,0.3010299956639812
20991,2,4.322033128631803,0.3010299956639812
20992,2,4.322053817695566,0.3010299956639812
20993,2,4.322074505773784,0.3010299956639812
20994,2,4.32209519286655,0.3010299956639812
20995,2,4.322115878973959,0.3010299956639812
20996,2,4.322136564096103,0.3010299956639812
20997,2,4.3221572482330775,0.3010299956639812
20998,2,4.322177931384976,0.3010299956639812
20999,2,4.322198613551892,0.3010299956639812
21000,2,4.3222192947339195,0.3010299956639812
21001,2,4.3222399749311515,0.3010299956639812
21002,2,4.322260654143684,0.3010299956639812
21003,2,4.322281332371608,0.3010299956639812
21004,2,4.3223020096150195,0.3010299956639812
21005,2,4.322322685874011,0.3010299956639812
21006,2,4.322343361148676,0.3010299956639812
21007,2,4.32236403543911,0.3010299956639812
21008,2,4.322384708745404,0.3010299956639812
21009,2,4.322405381067654,0.3010299956639812
21010,2,4.322426052405953,0.3010299956639812
21011,2,4.322446722760394,0.3010299956639812
21012,2,4.322467392131071,0.3010299956639812
21013,2,4.322488060518078,0.3010299956639812
21014,2,4.322508727921508,0.3010299956639812
21015,2,4.322529394341456,0.3010299956639812
21016,2,4.322550059778014,0.3010299956639812
21017,2,4.322570724231276,0.3010299956639812
21018,2,4.322591387701336,0.3010299956639812
21019,2,4.322612050188288,0.3010299956639812
21020,2,4.322632711692224,0.3010299956639812
21021,2,4.322653372213238,0.3010299956639812
21022,2,4.322674031751425,0.3010299956639812
21023,2,4.322694690306876,0.3010299956639812
21024,2,4.3227153478796865,0.3010299956639812
21025,2,4.32273600446995,0.3010299956639812
21026,2,4.322756660077759,0.3010299956639812
21027,2,4.322777314703207,0.3010299956639812
21028,2,4.3227979683463875,0.3010299956639812
21029,2,4.322818621007395,0.3010299956639812
21030,2,4.322839272686321,0.3010299956639812
21031,2,4.322859923383261,0.3010299956639812
21032,2,4.322880573098306,0.3010299956639812
21033,2,4.322901221831552,0.3010299956639812
21034,2,4.32292186958309,0.3010299956639812
21035,2,4.322942516353015,0.3010299956639812
21036,2,4.32296316214142,0.3010299956639812
21037,2,4.322983806948398,0.3010299956639812
21038,2,4.323004450774041,0.3010299956639812
21039,2,4.323025093618445,0.3010299956639812
21040,2,4.323045735481702,0.3010299956639812
21041,2,4.323066376363904,0.3010299956639812
21042,2,4.323087016265146,0.3010299956639812
21043,2,4.323107655185521,0.3010299956639812
21044,2,4.323128293125121,0.3010299956639812
21045,2,4.3231489300840416,0.3010299956639812
21046,2,4.323169566062373,0.3010299956639812
21047,2,4.323190201060211,0.3010299956639812
21048,2,4.323210835077647,0.3010299956639812
21049,2,4.323231468114774,0.3010299956639812
21050,2,4.323252100171687,0.3010299956639812
21051,2,4.323272731248478,0.3010299956639812
21052,2,4.32329336134524,0.3010299956639812
21053,2,4.323313990462066,0.3010299956639812
21054,2,4.32333461859905,0.3010299956639812
21055,2,4.323355245756284,0.3010299956639812
21056,2,4.3233758719338615,0.3010299956639812
21057,2,4.323396497131876,0.3010299956639812
21058,2,4.32341712135042,0.3010299956639812
21059,2,4.323437744589586,0.3010299956639812
21060,2,4.323458366849468,0.3010299956639812
21061,2,4.323478988130159,0.3010299956639812
21062,2,4.32349960843175,0.3010299956639812
21063,2,4.323520227754337,0.3010299956639812
21064,2,4.323540846098012,0.3010299956639812
21065,2,4.323561463462867,0.3010299956639812
21066,2,4.323582079848995,0.3010299956639812
21067,2,4.323602695256489,0.3010299956639812
21068,2,4.323623309685443,0.3010299956639812
21069,2,4.32364392313595,0.3010299956639812
21070,2,4.3236645356081,0.3010299956639812
21071,2,4.323685147101989,0.3010299956639812
21072,2,4.3237057576177085,0.3010299956639812
21073,2,4.323726367155352,0.3010299956639812
21074,2,4.323746975715011,0.3010299956639812
21075,2,4.32376758329678,0.3010299956639812
21076,2,4.323788189900751,0.3010299956639812
21077,2,4.323808795527016,0.3010299956639812
21078,2,4.323829400175669,0.3010299956639812
21079,2,4.323850003846802,0.3010299956639812
21080,2,4.323870606540509,0.3010299956639812
21081,2,4.323891208256881,0.3010299956639812
21082,2,4.323911808996012,0.3010299956639812
21083,2,4.323932408757994,0.3010299956639812
21084,2,4.32395300754292,0.3010299956639812
21085,2,4.323973605350882,0.3010299956639812
21086,2,4.323994202181974,0.3010299956639812
21087,2,4.324014798036288,0.3010299956639812
21088,2,4.324035392913916,0.3010299956639812
21089,2,4.324055986814951,0.3010299956639812
21090,2,4.3240765797394864,0.3010299956639812
21091,2,4.3240971716876135,0.3010299956639812
21092,2,4.3241177626594265,0.3010299956639812
21093,2,4.324138352655017,0.3010299956639812
21094,2,4.324158941674477,0.3010299956639812
21095,2,4.3241795297179,0.3010299956639812
21096,2,4.324200116785378,0.3010299956639812
21097,2,4.324220702877004,0.3010299956639812
21098,2,4.32424128799287,0.3010299956639812
21099,2,4.324261872133069,0.3010299956639812
21100,2,4.324282455297693,0.3010299956639812
21101,2,4.3243030374868345,0.3010299956639812
21102,2,4.3243236187005865,0.3010299956639812
21103,2,4.32434419893904,0.3010299956639812
21104,2,4.32436477820229,0.3010299956639812
21105,2,4.324385356490427,0.3010299956639812
21106,2,4.324405933803543,0.3010299956639812
21107,2,4.324426510141732,0.3010299956639812
21108,2,4.324447085505086,0.3010299956639812
21109,2,4.324467659893696,0.3010299956639812
21110,2,4.324488233307656,0.3010299956639812
21111,2,4.324508805747058,0.3010299956639812
21112,2,4.324529377211993,0.3010299956639812
21113,2,4.324549947702555,0.3010299956639812
21114,2,4.324570517218835,0.3010299956639812
21115,2,4.324591085760926,0.3010299956639812
21116,2,4.324611653328921,0.3010299956639812
21117,2,4.32463221992291,0.3010299956639812
21118,2,4.324652785542988,0.3010299956639812
21119,2,4.324673350189245,0.3010299956639812
21120,2,4.324693913861775,0.3010299956639812
21121,2,4.324714476560668,0.3010299956639812
21122,2,4.324735038286018,0.3010299956639812
21123,2,4.324755599037918,0.3010299956639812
21124,2,4.324776158816457,0.3010299956639812
21125,2,4.32479671762173,0.3010299956639812
21126,2,4.324817275453828,0.3010299956639812
21127,2,4.324837832312843,0.3010299956639812
21128,2,4.324858388198868,0.3010299956639812
21129,2,4.324878943111994,0.3010299956639812
21130,2,4.324899497052313,0.3010299956639812
21131,2,4.3249200500199185,0.3010299956639812
21132,2,4.324940602014902,0.3010299956639812
21133,2,4.324961153037354,0.3010299956639812
21134,2,4.324981703087369,0.3010299956639812
21135,2,4.325002252165038,0.3010299956639812
21136,2,4.325022800270452,0.3010299956639812
21137,2,4.325043347403704,0.3010299956639812
21138,2,4.325063893564886,0.3010299956639812
21139,2,4.32508443875409,0.3010299956639812
21140,2,4.325104982971408,0.3010299956639812
21141,2,4.32512552621693,0.3010299956639812
21142,2,4.325146068490752,0.3010299956639812
21143,2,4.325166609792962,0.3010299956639812
21144,2,4.325187150123654,0.3010299956639812
21145,2,4.3252076894829194,0.3010299956639812
21146,2,4.325228227870849,0.3010299956639812
21147,2,4.3252487652875375,0.3010299956639812
21148,2,4.325269301733074,0.3010299956639812
21149,2,4.325289837207551,0.3010299956639812
21150,2,4.325310371711061,0.3010299956639812
21151,2,4.325330905243695,0.3010299956639812
21152,2,4.325351437805546,0.3010299956639812
21153,2,4.325371969396705,0.3010299956639812
21154,2,4.325392500017263,0.3010299956639812
21155,2,4.325413029667313,0.3010299956639812
21156,2,4.325433558346947,0.3010299956639812
21157,2,4.325454086056255,0.3010299956639812
21158,2,4.325474612795331,0.3010299956639812
21159,2,4.325495138564264,0.3010299956639812
21160,2,4.325515663363148,0.3010299956639812
21161,2,4.325536187192074,0.3010299956639812
21162,2,4.325556710051133,0.3010299956639812
21163,2,4.325577231940418,0.3010299956639812
21164,2,4.325597752860019,0.3010299956639812
21165,2,4.325618272810029,0.3010299956639812
21166,2,4.3256387917905395,0.3010299956639812
21167,2,4.325659309801641,0.3010299956639812
21168,2,4.325679826843426,0.3010299956639812
21169,2,4.325700342915986,0.3010299956639812
21170,2,4.325720858019412,0.3010299956639812
21171,2,4.3257413721537965,0.3010299956639812
21172,2,4.32576188531923,0.3010299956639812
21173,2,4.325782397515805,0.3010299956639812
21174,2,4.325802908743613,0.3010299956639812
21175,2,4.325823419002744,0.3010299956639812
21176,2,4.325843928293292,0.3010299956639812
21177,2,4.325864436615346,0.3010299956639812
21178,2,4.325884943968999,0.3010299956639812
21179,2,4.325905450354342,0.3010299956639812
21180,2,4.325925955771466,0.3010299956639812
21181,2,4.325946460220464,0.3010299956639812
21182,2,4.325966963701425,0.3010299956639812
21183,2,4.325987466214442,0.3010299956639812
21184,2,4.3260079677596055,0.3010299956639812
21185,2,4.326028468337008,0.3010299956639812
21186,2,4.326048967946741,0.3010299956639812
21187,2,4.326069466588894,0.3010299956639812
21188,2,4.32608996426356,0.3010299956639812
21189,2,4.326110460970829,0.3010299956639812
21190,2,4.326130956710794,0.3010299956639812
21191,2,4.326151451483546,0.3010299956639812
21192,2,4.3261719452891745,0.3010299956639812
21193,2,4.326192438127772,0.3010299956639812
21194,2,4.32621292999943,0.3010299956639812
21195,2,4.32623342090424,0.3010299956639812
21196,2,4.326253910842292,0.3010299956639812
21197,2,4.326274399813678,0.3010299956639812
21198,2,4.326294887818489,0.3010299956639812
21199,2,4.326315374856817,0.3010299956639812
21200,2,4.326335860928752,0.3010299956639812
21201,2,4.326356346034385,0.3010299956639812
21202,2,4.326376830173809,0.3010299956639812
21203,2,4.326397313347113,0.3010299956639812
21204,2,4.326417795554389,0.3010299956639812
21205,2,4.326438276795728,0.3010299956639812
21206,2,4.326458757071222,0.3010299956639812
21207,2,4.326479236380961,0.3010299956639812
21208,2,4.326499714725037,0.3010299956639812
21209,2,4.3265201921035406,0.3010299956639812
21210,2,4.326540668516562,0.3010299956639812
21211,2,4.326561143964193,0.3010299956639812
21212,2,4.326581618446525,0.3010299956639812
21213,2,4.3266020919636485,0.3010299956639812
21214,2,4.326622564515655,0.3010299956639812
21215,2,4.3266430361026345,0.3010299956639812
21216,2,4.326663506724679,0.3010299956639812
21217,2,4.326683976381879,0.3010299956639812
21218,2,4.326704445074325,0.3010299956639812
21219,2,4.32672491280211,0.3010299956639812
21220,2,4.326745379565322,0.3010299956639812
21221,2,4.326765845364053,0.3010299956639812
21222,2,4.326786310198395,0.3010299956639812
21223,2,4.326806774068438,0.3010299956639812
21224,2,4.326827236974273,0.3010299956639812
21225,2,4.32684769891599,0.3010299956639812
21226,2,4.326868159893682,0.3010299956639812
21227,2,4.326888619907437,0.3010299956639812
21228,2,4.326909078957348,0.3010299956639812
21229,2,4.326929537043505,0.3010299956639812
21230,2,4.326949994165999,0.3010299956639812
21231,2,4.326970450324921,0.3010299956639812
21232,2,4.32699090552036,0.3010299956639812
21233,2,4.32701135975241,0.3010299956639812
21234,2,4.327031813021159,0.3010299956639812
21235,2,4.3270522653266985,0.3010299956639812
21236,2,4.327072716669119,0.3010299956639812
21237,2,4.327093167048512,0.3010299956639812
21238,2,4.327113616464969,0.3010299956639812
21239,2,4.327134064918578,0.3010299956639812
21240,2,4.3271545124094315,0.3010299956639812
21241,2,4.327174958937619,0.3010299956639812
21242,2,4.327195404503233,0.3010299956639812
21243,2,4.327215849106363,0.3010299956639812
21244,2,4.3272362927470995,0.3010299956639812
21245,2,4.327256735425533,0.3010299956639812
21246,2,4.327277177141755,0.3010299956639812
21247,2,4.327297617895854,0.3010299956639812
21248,2,4.327318057687924,0.3010299956639812
21249,2,4.327338496518052,0.3010299956639812
21250,2,4.32735893438633,0.3010299956639812
21251,2,4.327379371292849,0.3010299956639812
21252,2,4.3273998072377,0.3010299956639812
21253,2,4.327420242220971,0.3010299956639812
21254,2,4.327440676242755,0.3010299956639812
21255,2,4.327461109303141,0.3010299956639812
21256,2,4.327481541402221,0.3010299956639812
21257,2,4.327501972540084,0.3010299956639812
21258,2,4.327522402716821,0.3010299956639812
21259,2,4.327542831932522,0.3010299956639812
21260,2,4.3275632601872775,0.3010299956639812
21261,2,4.327583687481179,0.3010299956639812
21262,2,4.327604113814315,0.3010299956639812
21263,2,4.327624539186778,0.3010299956639812
21264,2,4.327644963598657,0.3010299956639812
21265,2,4.327665387050042,0.3010299956639812
21266,2,4.327685809541024,0.3010299956639812
21267,2,4.327706231071694,0.3010299956639812
21268,2,4.327726651642141,0.3010299956639812
21269,2,4.327747071252456,0.3010299956639812
21270,2,4.327767489902729,0.3010299956639812
21271,2,4.32778790759305,0.3010299956639812
21272,2,4.32780832432351,0.3010299956639812
21273,2,4.3278287400941995,0.3010299956639812
21274,2,4.327849154905208,0.3010299956639812
21275,2,4.3278695687566255,0.3010299956639812
21276,2,4.327889981648543,0.3010299956639812
21277,2,4.32791039358105,0.3010299956639812
21278,2,4.327930804554236,0.3010299956639812
21279,2,4.327951214568193,0.3010299956639812
21280,2,4.327971623623011,0.3010299956639812
21281,2,4.327992031718778,0.3010299956639812
21282,2,4.328012438855587,0.3010299956639812
21283,2,4.328032845033525,0.3010299956639812
21284,2,4.328053250252685,0.3010299956639812
21285,2,4.3280736545131555,0.3010299956639812
21286,2,4.328094057815027,0.3010299956639812
21287,2,4.328114460158389,0.3010299956639812
21288,2,4.328134861543332,0.3010299956639812
21289,2,4.328155261969947,0.3010299956639812
21290,2,4.328175661438323,0.3010299956639812
21291,2,4.328196059948549,0.3010299956639812
21292,2,4.328216457500718,0.3010299956639812
21293,2,4.328236854094916,0.3010299956639812
21294,2,4.328257249731236,0.3010299956639812
21295,2,4.328277644409767,0.3010299956639812
21296,2,4.3282980381306,0.3010299956639812
21297,2,4.328318430893823,0.3010299956639812
21298,2,4.328338822699528,0.3010299956639812
21299,2,4.328359213547802,0.3010299956639812
21300,2,4.328379603438738,0.3010299956639812
21301,2,4.328399992372424,0.3010299956639812
21302,2,4.328420380348951,0.3010299956639812
21303,2,4.3284407673684075,0.3010299956639812
21304,2,4.328461153430885,0.3010299956639812
21305,2,4.328481538536472,0.3010299956639812
21306,2,4.328501922685259,0.3010299956639812
21307,2,4.328522305877335,0.3010299956639812
21308,2,4.328542688112792,0.3010299956639812
21309,2,4.328563069391717,0.3010299956639812
21310,2,4.328583449714202,0.3010299956639812
21311,2,4.328603829080335,0.3010299956639812
21312,2,4.328624207490207,0.3010299956639812
21313,2,4.328644584943907,0.3010299956639812
21314,2,4.328664961441525,0.3010299956639812
21315,2,4.328685336983151,0.3010299956639812
21316,2,4.328705711568874,0.3010299956639812
21317,2,4.3287260851987845,0.3010299956639812
21318,2,4.328746457872971,0.3010299956639812
21319,2,4.328766829591525,0.3010299956639812
21320,2,4.328787200354535,0.3010299956639812
21321,2,4.32880757016209,0.3010299956639812
21322,2,4.328827939014281,0.3010299956639812
21323,2,4.328848306911196,0.3010299956639812
21324,2,4.328868673852926,0.3010299956639812
21325,2,4.32888903983956,0.3010299956639812
21326,2,4.3289094048711885,0.3010299956639812
21327,2,4.3289297689479,0.3010299956639812
21328,2,4.328950132069784,0.3010299956639812
21329,2,4.3289704942369305,0.3010299956639812
21330,2,4.328990855449429,0.3010299956639812
21331,2,4.329011215707369,0.3010299956639812
21332,2,4.3290315750108395,0.3010299956639812
21333,2,4.3290519333599295,0.3010299956639812
21334,2,4.3290722907547305,0.3010299956639812
21335,2,4.329092647195331,0.3010299956639812
21336,2,4.32911300268182,0.3010299956639812
21337,2,4.329133357214287,0.3010299956639812
21338,2,4.329153710792822,0.3010299956639812
21339,2,4.329174063417513,0.3010299956639812
21340,2,4.329194415088451,0.3010299956639812
21341,2,4.329214765805725,0.3010299956639812
21342,2,4.329235115569424,0.3010299956639812
21343,2,4.329255464379638,0.3010299956639812
21344,2,4.329275812236455,0.3010299956639812
21345,2,4.3292961591399655,0.3010299956639812
21346,2,4.329316505090259,0.3010299956639812
21347,2,4.329336850087424,0.3010299956639812
21348,2,4.32935719413155,0.3010299956639812
21349,2,4.329377537222727,0.3010299956639812
21350,2,4.329397879361043,0.3010299956639812
21351,2,4.329418220546588,0.3010299956639812
21352,2,4.329438560779451,0.3010299956639812
21353,2,4.329458900059722,0.3010299956639812
21354,2,4.329479238387489,0.3010299956639812
21355,2,4.329499575762843,0.3010299956639812
21356,2,4.329519912185871,0.3010299956639812
21357,2,4.329540247656664,0.3010299956639812
21358,2,4.32956058217531,0.3010299956639812
21359,2,4.329580915741898,0.3010299956639812
21360,2,4.329601248356519,0.3010299956639812
21361,2,4.32962158001926,0.3010299956639812
21362,2,4.329641910730211,0.3010299956639812
21363,2,4.329662240489461,0.3010299956639812
21364,2,4.329682569297099,0.3010299956639812
21365,2,4.329702897153215,0.3010299956639812
21366,2,4.329723224057897,0.3010299956639812
21367,2,4.3297435500112345,0.3010299956639812
21368,2,4.329763875013317,0.3010299956639812
21369,2,4.329784199064232,0.3010299956639812
21370,2,4.3298045221640695,0.3010299956639812
21371,2,4.329824844312919,0.3010299956639812
21372,2,4.329845165510869,0.3010299956639812
21373,2,4.329865485758008,0.3010299956639812
21374,2,4.329885805054425,0.3010299956639812
21375,2,4.32990612340021,0.3010299956639812
21376,2,4.329926440795452,0.3010299956639812
21377,2,4.329946757240238,0.3010299956639812
21378,2,4.329967072734659,0.3010299956639812
21379,2,4.329987387278803,0.3010299956639812
21380,2,4.330007700872759,0.3010299956639812
21381,2,4.330028013516616,0.3010299956639812
21382,2,4.330048325210463,0.3010299956639812
21383,2,4.330068635954388,0.3010299956639812
21384,2,4.330088945748481,0.3010299956639812
21385,2,4.33010925459283,0.3010299956639812
21386,2,4.3301295624875245,0.3010299956639812
21387,2,4.330149869432653,0.3010299956639812
21388,2,4.330170175428303,0.3010299956639812
21389,2,4.330190480474565,0.3010299956639812
21390,2,4.330210784571528,0.3010299956639812
21391,2,4.330231087719279,0.3010299956639812
21392,2,4.330251389917909,0.3010299956639812
21393,2,4.330271691167505,0.3010299956639812
21394,2,4.330291991468156,0.3010299956639812
21395,2,4.330312290819951,0.3010299956639812
21396,2,4.330332589222979,0.3010299956639812
21397,2,4.330352886677328,0.3010299956639812
21398,2,4.330373183183088,0.3010299956639812
21399,2,4.330393478740346,0.3010299956639812
21400,2,4.330413773349191,0.3010299956639812
21401,2,4.330434067009712,0.3010299956639812
21402,2,4.3304543597219975,0.3010299956639812
21403,2,4.330474651486137,0.3010299956639812
21404,2,4.330494942302217,0.3010299956639812
21405,2,4.330515232170328,0.3010299956639812
21406,2,4.3305355210905585,0.3010299956639812
21407,2,4.330555809062996,0.3010299956639812
21408,2,4.330576096087729,0.3010299956639812
21409,2,4.330596382164847,0.3010299956639812
21410,2,4.330616667294438,0.3010299956639812
21411,2,4.330636951476591,0.3010299956639812
21412,2,4.330657234711394,0.3010299956639812
21413,2,4.330677516998936,0.3010299956639812
21414,2,4.330697798339304,0.3010299956639812
21415,2,4.3307180787325885,0.3010299956639812
21416,2,4.330738358178876,0.3010299956639812
21417,2,4.330758636678257,0.3010299956639812
21418,2,4.330778914230818,0.3010299956639812
21419,2,4.3307991908366485,0.3010299956639812
21420,2,4.330819466495837,0.3010299956639812
21421,2,4.330839741208471,0.3010299956639812
21422,2,4.33086001497464,0.3010299956639812
21423,2,4.3308802877944315,0.3010299956639812
21424,2,4.330900559667934,0.3010299956639812
21425,2,4.330920830595236,0.3010299956639812
21426,2,4.330941100576426,0.3010299956639812
21427,2,4.330961369611591,0.3010299956639812
21428,2,4.3309816377008215,0.3010299956639812
21429,2,4.3310019048442046,0.3010299956639812
21430,2,4.331022171041829,0.3010299956639812
21431,2,4.331042436293782,0.3010299956639812
21432,2,4.331062700600152,0.3010299956639812
21433,2,4.331082963961029,0.3010299956639812
21434,2,4.3311032263764995,0.3010299956639812
21435,2,4.331123487846652,0.3010299956639812
21436,2,4.3311437483715745,0.3010299956639812
21437,2,4.331164007951355,0.3010299956639812
21438,2,4.331184266586083,0.3010299956639812
21439,2,4.331204524275846,0.3010299956639812
21440,2,4.331224781020732,0.3010299956639812
21441,2,4.33124503682083,0.3010299956639812
21442,2,4.3312652916762255,0.3010299956639812
21443,2,4.33128554558701,0.3010299956639812
21444,2,4.331305798553269,0.3010299956639812
21445,2,4.331326050575092,0.3010299956639812
21446,2,4.331346301652567,0.3010299956639812
21447,2,4.331366551785781,0.3010299956639812
21448,2,4.3313868009748235,0.3010299956639812
21449,2,4.331407049219782,0.3010299956639812
21450,2,4.331427296520743,0.3010299956639812
21451,2,4.331447542877797,0.3010299956639812
21452,2,4.331467788291031,0.3010299956639812
21453,2,4.331488032760532,0.3010299956639812
21454,2,4.33150827628639,0.3010299956639812
21455,2,4.331528518868691,0.3010299956639812
21456,2,4.331548760507523,0.3010299956639812
21457,2,4.331569001202976,0.3010299956639812
21458,2,4.331589240955137,0.3010299956639812
21459,2,4.331609479764093,0.3010299956639812
21460,2,4.331629717629932,0.3010299956639812
21461,2,4.331649954552743,0.3010299956639812
21462,2,4.331670190532614,0.3010299956639812
21463,2,4.33169042556963,0.3010299956639812
21464,2,4.331710659663883,0.3010299956639812
21465,2,4.331730892815457,0.3010299956639812
21466,2,4.331751125024443,0.3010299956639812
21467,2,4.331771356290927,0.3010299956639812
21468,2,4.331791586614997,0.3010299956639812
21469,2,4.331811815996742,0.3010299956639812
21470,2,4.331832044436249,0.3010299956639812
21471,2,4.331852271933605,0.3010299956639812
21472,2,4.331872498488898,0.3010299956639812
21473,2,4.331892724102216,0.3010299956639812
21474,2,4.331912948773648,0.3010299956639812
21475,2,4.3319331725032795,0.3010299956639812
21476,2,4.3319533952912,0.3010299956639812
21477,2,4.331973617137496,0.3010299956639812
