rank,frequency,log(r),log(f)
1636,10,3.2137832993353044,1.0
1637,10,3.2140486794119414,1.0
1638,10,3.2143138974244,1.0
1639,10,3.214578953570499,1.0
1640,10,3.214843848047698,1.0
1641,10,3.215108581053093,1.0
1642,10,3.215373152783422,1.0
1643,9,3.215637563435062,0.9542425094393249
1644,9,3.215901813204032,0.9542425094393249
1645,9,3.216165902285993,0.9542425094393249
1646,9,3.216429830876251,0.9542425094393249
1647,9,3.2166935991697545,0.9542425094393249
1648,9,3.216957207361097,0.9542425094393249
1649,9,3.217220655644519,0.9542425094393249
1650,9,3.2174839442139063,0.9542425094393249
1651,9,3.2177470732627937,0.9542425094393249
1652,9,3.218010042984363,0.9542425094393249
1653,9,3.2182728535714475,0.9542425094393249
1654,9,3.218535505216528,0.9542425094393249
1655,9,3.2187979981117376,0.9542425094393249
1656,9,3.219060332448861,0.9542425094393249
1657,9,3.219322508419337,0.9542425094393249
1658,9,3.2195845262142546,0.9542425094393249
1659,9,3.219846386024361,0.9542425094393249
1660,9,3.220108088040055,0.9542425094393249
1661,9,3.2203696324513946,0.9542425094393249
1662,9,3.220631019448092,0.9542425094393249
1663,9,3.2208922492195193,0.9542425094393249
1664,9,3.2211533219547053,0.9542425094393249
1665,9,3.2214142378423385,0.9542425094393249
1666,9,3.2216749970707688,0.9542425094393249
1667,9,3.2219355998280053,0.9542425094393249
1668,9,3.22219604630172,0.9542425094393249
1669,9,3.222456336679247,0.9542425094393249
1670,9,3.2227164711475833,0.9542425094393249
1671,9,3.2229764498933915,0.9542425094393249
1672,9,3.2232362731029975,0.9542425094393249
1673,9,3.2234959409623944,0.9542425094393249
1674,9,3.2237554536572413,0.9542425094393249
1675,9,3.224014811372864,0.9542425094393249
1676,9,3.2242740142942576,0.9542425094393249
1677,9,3.2245330626060857,0.9542425094393249
1678,9,3.2247919564926817,0.9542425094393249
1679,9,3.225050696138049,0.9542425094393249
1680,9,3.225309281725863,0.9542425094393249
1681,9,3.225567713439471,0.9542425094393249
1682,9,3.2258259914618934,0.9542425094393249
1683,9,3.226084115975824,0.9542425094393249
1684,9,3.226342087163631,0.9542425094393249
1685,9,3.2265999052073573,0.9542425094393249
1686,9,3.2268575702887237,0.9542425094393249
1687,9,3.2271150825891253,0.9542425094393249
1688,9,3.2273724422896364,0.9542425094393249
1689,9,3.227629649571009,0.9542425094393249
1690,9,3.2278867046136734,0.9542425094393249
1691,9,3.2281436075977417,0.9542425094393249
1692,9,3.228400358703005,0.9542425094393249
1693,9,3.2286569581089353,0.9542425094393249
1694,9,3.228913405994688,0.9542425094393249
1695,9,3.229169702539101,0.9542425094393249
1696,9,3.229425847920695,0.9542425094393249
1697,9,3.229681842317676,0.9542425094393249
1698,9,3.229937685907934,0.9542425094393249
1699,9,3.230193378869046,0.9542425094393249
1700,9,3.230448921378274,0.9542425094393249
1701,9,3.230704313612569,0.9542425094393249
1702,9,3.230959555748569,0.9542425094393249
1703,9,3.231214647962601,0.9542425094393249
1704,9,3.2314695904306814,0.9542425094393249
1705,9,3.2317243833285163,0.9542425094393249
1706,9,3.231979026831504,0.9542425094393249
1707,9,3.2322335211147335,0.9542425094393249
1708,9,3.232487866352986,0.9542425094393249
1709,9,3.232742062720737,0.9542425094393249
1710,9,3.2329961103921536,0.9542425094393249
1711,9,3.2332500095411003,0.9542425094393249
1712,9,3.2335037603411343,0.9542425094393249
1713,9,3.2337573629655103,0.9542425094393249
1714,9,3.2340108175871793,0.9542425094393249
1715,9,3.2342641243787895,0.9542425094393249
1716,9,3.2345172835126865,0.9542425094393249
1717,9,3.2347702951609163,0.9542425094393249
1718,9,3.2350231594952237,0.9542425094393249
1719,9,3.2352758766870524,0.9542425094393249
1720,9,3.2355284469075487,0.9542425094393249
1721,9,3.2357808703275603,0.9542425094393249
1722,9,3.236033147117636,0.9542425094393249
1723,9,3.2362852774480286,0.9542425094393249
1724,9,3.236537261488694,0.9542425094393249
1725,9,3.2367890994092927,0.9542425094393249
1726,9,3.237040791379191,0.9542425094393249
1727,9,3.237292337567459,0.9542425094393249
1728,9,3.2375437381428744,0.9542425094393249
1729,9,3.2377949932739227,0.9542425094393249
1730,9,3.2380461031287955,0.9542425094393249
1731,9,3.238297067875394,0.9542425094393249
1732,9,3.2385478876813276,0.9542425094393249
1733,9,3.238798562713917,0.9542425094393249
1734,9,3.2390490931401916,0.9542425094393249
1735,9,3.2392994791268923,0.9542425094393249
1736,9,3.239549720840473,0.9542425094393249
1737,9,3.2397998184470986,0.9542425094393249
1738,9,3.2400497721126476,0.9542425094393249
1739,9,3.2402995820027125,0.9542425094393249
1740,9,3.2405492482826,0.9542425094393249
1741,9,3.240798771117331,0.9542425094393249
1742,9,3.241048150671644,0.9542425094393249
1743,9,3.2412973871099933,0.9542425094393249
1744,9,3.2415464805965484,0.9542425094393249
1745,9,3.241795431295199,0.9542425094393249
1746,9,3.2420442393695508,0.9542425094393249
1747,9,3.2422929049829308,0.9542425094393249
1748,9,3.2425414282983844,0.9542425094393249
1749,9,3.2427898094786767,0.9542425094393249
1750,9,3.2430380486862944,0.9542425094393249
1751,9,3.243286146083446,0.9542425094393249
1752,9,3.243534101832062,0.9542425094393249
1753,9,3.243781916093795,0.9542425094393249
1754,9,3.244029589030022,0.9542425094393249
1755,9,3.244277120801843,0.9542425094393249
1756,9,3.244524511570084,0.9542425094393249
1757,9,3.244771761495295,0.9542425094393249
1758,9,3.245018870737753,0.9542425094393249
1759,9,3.245265839457461,0.9542425094393249
1760,9,3.24551266781415,0.9542425094393249
1761,9,3.245759355967277,0.9542425094393249
1762,9,3.246005904076029,0.9542425094393249
1763,9,3.246252312299322,0.9542425094393249
1764,9,3.246498580795801,0.9542425094393249
1765,9,3.2467447097238415,0.9542425094393249
1766,9,3.24699069924155,0.9542425094393249
1767,9,3.247236549506764,0.9542425094393249
1768,9,3.2474822606770544,0.9542425094393249
1769,9,3.2477278329097232,0.9542425094393249
1770,9,3.247973266361807,0.9542425094393249
1771,9,3.248218561190075,0.9542425094393249
1772,9,3.248463717551032,0.9542425094393249
1773,9,3.2487087356009177,0.9542425094393249
1774,9,3.2489536154957075,0.9542425094393249
1775,9,3.249198357391113,0.9542425094393249
1776,9,3.249442961442582,0.9542425094393249
1777,9,3.2496874278053016,0.9542425094393249
1778,9,3.249931756634195,0.9542425094393249
1779,9,3.250175948083925,0.9542425094393249
1780,9,3.250420002308894,0.9542425094393249
1781,9,3.2506639194632436,0.9542425094393249
1782,9,3.250907699700856,0.9542425094393249
1783,9,3.2511513431753545,0.9542425094393249
1784,9,3.2513948500401044,0.9542425094393249
1785,9,3.251638220448212,0.9542425094393249
1786,9,3.2518814545525276,0.9542425094393249
1787,9,3.252124552505644,0.9542425094393249
1788,9,3.2523675144598987,0.9542425094393249
1789,9,3.252610340567373,0.9542425094393249
1790,9,3.2528530309798933,0.9542425094393249
1791,9,3.2530955858490316,0.9542425094393249
1792,9,3.2533380053261065,0.9542425094393249
1793,9,3.253580289562183,0.9542425094393249
1794,9,3.2538224387080734,0.9542425094393249
1795,9,3.254064452914338,0.9542425094393249
1796,8,3.2543063323312857,0.9030899869919435
1797,8,3.2545480771089736,0.9030899869919435
1798,8,3.25478968739721,0.9030899869919435
1799,8,3.2550311633455515,0.9030899869919435
1800,8,3.255272505103306,0.9030899869919435
1801,8,3.2555137128195333,0.9030899869919435
1802,8,3.255754786643044,0.9030899869919435
1803,8,3.255995726722402,0.9030899869919435
1804,8,3.256236533205923,0.9030899869919435
1805,8,3.256477206241677,0.9030899869919435
1806,8,3.256717745977487,0.9030899869919435
1807,8,3.256958152560932,0.9030899869919435
1808,8,3.2571984261393445,0.9030899869919435
1809,8,3.257438566859814,0.9030899869919435
1810,8,3.2576785748691846,0.9030899869919435
1811,8,3.2579184503140586,0.9030899869919435
1812,8,3.2581581933407944,0.9030899869919435
1813,8,3.258397804095509,0.9030899869919435
1814,8,3.2586372827240764,0.9030899869919435
1815,8,3.258876629372131,0.9030899869919435
1816,8,3.2591158441850663,0.9030899869919435
1817,8,3.2593549273080344,0.9030899869919435
1818,8,3.2595938788859486,0.9030899869919435
1819,8,3.2598326990634834,0.9030899869919435
1820,8,3.2600713879850747,0.9030899869919435
1821,8,3.26030994579492,0.9030899869919435
1822,8,3.2605483726369795,0.9030899869919435
1823,8,3.2607866686549762,0.9030899869919435
1824,8,3.2610248339923973,0.9030899869919435
1825,8,3.2612628687924934,0.9030899869919435
1826,8,3.2615007731982804,0.9030899869919435
1827,8,3.2617385473525378,0.9030899869919435
1828,8,3.2619761913978125,0.9030899869919435
1829,8,3.262213705476417,0.9030899869919435
1830,8,3.2624510897304293,0.9030899869919435
1831,8,3.2626883443016963,0.9030899869919435
1832,8,3.2629254693318317,0.9030899869919435
1833,8,3.2631624649622166,0.9030899869919435
1834,8,3.263399331334002,0.9030899869919435
1835,8,3.263636068588108,0.9030899869919435
1836,8,3.2638726768652235,0.9030899869919435
1837,8,3.2641091563058082,0.9030899869919435
1838,8,3.2643455070500926,0.9030899869919435
1839,8,3.2645817292380777,0.9030899869919435
1840,8,3.2648178230095364,0.9030899869919435
1841,8,3.2650537885040145,0.9030899869919435
1842,8,3.26528962586083,0.9030899869919435
1843,8,3.2655253352190736,0.9030899869919435
1844,8,3.2657609167176105,0.9030899869919435
1845,8,3.265996370495079,0.9030899869919435
1846,8,3.266231696689893,0.9030899869919435
1847,8,3.2664668954402414,0.9030899869919435
1848,8,3.2667019668840878,0.9030899869919435
1849,8,3.266936911159173,0.9030899869919435
1850,8,3.2671717284030137,0.9030899869919435
1851,8,3.267406418752904,0.9030899869919435
1852,8,3.2676409823459154,0.9030899869919435
1853,8,3.2678754193188975,0.9030899869919435
1854,8,3.2681097298084785,0.9030899869919435
1855,8,3.268343913951065,0.9030899869919435
1856,8,3.268577971882843,0.9030899869919435
1857,8,3.2688119037397803,0.9030899869919435
1858,8,3.269045709657623,0.9030899869919435
1859,8,3.2692793897718984,0.9030899869919435
1860,8,3.2695129442179165,0.9030899869919435
1861,8,3.269746373130767,0.9030899869919435
1862,8,3.269979676645324,0.9030899869919435
1863,8,3.2702128548962426,0.9030899869919435
1864,8,3.2704459080179626,0.9030899869919435
1865,8,3.2706788361447066,0.9030899869919435
1866,8,3.2709116394104814,0.9030899869919435
1867,8,3.2711443179490782,0.9030899869919435
1868,8,3.2713768718940743,0.9030899869919435
1869,8,3.271609301378832,0.9030899869919435
1870,8,3.271841606536499,0.9030899869919435
1871,8,3.27207378750001,0.9030899869919435
1872,8,3.2723058444020863,0.9030899869919435
1873,8,3.2725377773752373,0.9030899869919435
1874,8,3.2727695865517594,0.9030899869919435
1875,8,3.2730012720637376,0.9030899869919435
1876,8,3.2732328340430454,0.9030899869919435
1877,8,3.273464272621346,0.9030899869919435
1878,8,3.273695587930092,0.9030899869919435
1879,8,3.2739267801005254,0.9030899869919435
1880,8,3.27415784926368,0.9030899869919435
1881,8,3.274388795550379,0.9030899869919435
1882,8,3.274619619091238,0.9030899869919435
1883,8,3.274850320016665,0.9030899869919435
1884,8,3.2750808984568587,0.9030899869919435
1885,8,3.2753113545418118,0.9030899869919435
1886,8,3.2755416884013098,0.9030899869919435
1887,8,3.2757719001649312,0.9030899869919435
1888,8,3.27600198996205,0.9030899869919435
1889,8,3.2762319579218335,0.9030899869919435
1890,8,3.2764618041732443,0.9030899869919435
1891,8,3.27669152884504,0.9030899869919435
1892,8,3.276921132065774,0.9030899869919435
1893,8,3.277150613963797,0.9030899869919435
1894,8,3.2773799746672547,0.9030899869919435
1895,8,3.2776092143040914,0.9030899869919435
1896,8,3.2778383330020473,0.9030899869919435
1897,8,3.2780673308886628,0.9030899869919435
1898,8,3.2782962080912736,0.9030899869919435
1899,8,3.2785249647370174,0.9030899869919435
1900,8,3.278753600952829,0.9030899869919435
1901,8,3.278982116865443,0.9030899869919435
1902,8,3.279210512601395,0.9030899869919435
1903,8,3.2794387882870204,0.9030899869919435
1904,8,3.2796669440484556,0.9030899869919435
1905,8,3.279894980011638,0.9030899869919435
1906,8,3.2801228963023075,0.9030899869919435
1907,8,3.280350693046006,0.9030899869919435
1908,8,3.2805783703680764,0.9030899869919435
1909,8,3.280805928393667,0.9030899869919435
1910,8,3.2810333672477277,0.9030899869919435
1911,8,3.281260687055013,0.9030899869919435
1912,8,3.2814878879400813,0.9030899869919435
1913,8,3.281714970027296,0.9030899869919435
1914,8,3.281941933440825,0.9030899869919435
1915,8,3.2821687783046416,0.9030899869919435
1916,8,3.2823955047425257,0.9030899869919435
1917,8,3.2826221128780624,0.9030899869919435
1918,8,3.282848602834645,0.9030899869919435
1919,8,3.2830749747354715,0.9030899869919435
1920,8,3.2833012287035497,0.9030899869919435
1921,8,3.2835273648616936,0.9030899869919435
1922,8,3.2837533833325265,0.9030899869919435
1923,8,3.28397928423848,0.9030899869919435
1924,8,3.284205067701794,0.9030899869919435
1925,8,3.2844307338445193,0.9030899869919435
1926,8,3.2846562827885157,0.9030899869919435
1927,8,3.284881714655453,0.9030899869919435
1928,8,3.285107029566812,0.9030899869919435
1929,8,3.2853322276438846,0.9030899869919435
1930,8,3.285557309007774,0.9030899869919435
1931,8,3.285782273779395,0.9030899869919435
1932,8,3.2860071220794747,0.9030899869919435
1933,8,3.286231854028553,0.9030899869919435
1934,8,3.286456469746983,0.9030899869919435
1935,8,3.28668096935493,0.9030899869919435
1936,8,3.286905352972375,0.9030899869919435
1937,8,3.287129620719111,0.9030899869919435
1938,8,3.2873537727147464,0.9030899869919435
1939,8,3.2875778090787056,0.9030899869919435
1940,8,3.287801729930226,0.9030899869919435
1941,8,3.2880255353883627,0.9030899869919435
1942,8,3.288249225571986,0.9030899869919435
1943,8,3.2884728005997825,0.9030899869919435
1944,8,3.288696260590256,0.9030899869919435
1945,8,3.2889196056617265,0.9030899869919435
1946,8,3.289142835932333,0.9030899869919435
1947,8,3.2893659515200318,0.9030899869919435
1948,8,3.2895889525425965,0.9030899869919435
1949,8,3.2898118391176214,0.9030899869919435
1950,8,3.290034611362518,0.9030899869919435
1951,8,3.2902572693945182,0.9030899869919435
1952,8,3.290479813330673,0.9030899869919435
1953,8,3.2907022432878543,0.9030899869919435
1954,8,3.2909245593827543,0.9030899869919435
1955,8,3.2911467617318855,0.9030899869919435
1956,8,3.291368850451583,0.9030899869919435
1957,8,3.2915908256580013,0.9030899869919435
1958,8,3.291812687467119,0.9030899869919435
1959,8,3.2920344359947364,0.9030899869919435
1960,8,3.292256071356476,0.9030899869919435
1961,8,3.292477593667784,0.9030899869919435
1962,8,3.29269900304393,0.9030899869919435
1963,8,3.292920299600006,0.9030899869919435
1964,8,3.2931414834509307,0.9030899869919435
1965,8,3.2933625547114453,0.9030899869919435
1966,8,3.2935835134961167,0.9030899869919435
1967,8,3.2938043599193367,0.9030899869919435
1968,8,3.2940250940953226,0.9030899869919435
1969,8,3.2942457161381182,0.9030899869919435
1970,8,3.294466226161593,0.9030899869919435
1971,8,3.2946866242794433,0.9030899869919435
1972,8,3.2949069106051923,0.9030899869919435
1973,8,3.295127085252191,0.9030899869919435
1974,8,3.295347148333618,0.9030899869919435
1975,7,3.295567099962479,0.8450980400142568
1976,7,3.295786940251609,0.8450980400142568
1977,7,3.2960066693136723,0.8450980400142568
1978,7,3.2962262872611605,0.8450980400142568
1979,7,3.296445794206396,0.8450980400142568
1980,7,3.296665190261531,0.8450980400142568
1981,7,3.296884475538547,0.8450980400142568
1982,7,3.2971036501492565,0.8450980400142568
1983,7,3.2973227142053028,0.8450980400142568
1984,7,3.2975416678181597,0.8450980400142568
1985,7,3.297760511099134,0.8450980400142568
1986,7,3.2979792441593623,0.8450980400142568
1987,7,3.298197867109815,0.8450980400142568
1988,7,3.2984163800612945,0.8450980400142568
1989,7,3.2986347831244354,0.8450980400142568
1990,7,3.298853076409707,0.8450980400142568
1991,7,3.2990712600274095,0.8450980400142568
1992,7,3.29928933408768,0.8450980400142568
1993,7,3.2995072987004876,0.8450980400142568
1994,7,3.2997251539756367,0.8450980400142568
1995,7,3.299942900022767,0.8450980400142568
1996,7,3.3001605369513523,0.8450980400142568
1997,7,3.3003780648707024,0.8450980400142568
1998,7,3.3005954838899636,0.8450980400142568
1999,7,3.300812794118117,0.8450980400142568
2000,7,3.3010299956639813,0.8450980400142568
2001,7,3.3012470886362113,0.8450980400142568
2002,7,3.3014640731433,0.8450980400142568
2003,7,3.3016809492935764,0.8450980400142568
2004,7,3.301897717195208,0.8450980400142568
2005,7,3.302114376956201,0.8450980400142568
2006,7,3.302330928684399,0.8450980400142568
2007,7,3.3025473724874854,0.8450980400142568
2008,7,3.3027637084729817,0.8450980400142568
2009,7,3.3029799367482493,0.8450980400142568
2010,7,3.303196057420489,0.8450980400142568
2011,7,3.303412070596742,0.8450980400142568
2012,7,3.30362797638389,0.8450980400142568
2013,7,3.3038437748886547,0.8450980400142568
2014,7,3.3040594662175993,0.8450980400142568
2015,7,3.3042750504771283,0.8450980400142568
2016,7,3.3044905277734875,0.8450980400142568
2017,7,3.3047058982127653,0.8450980400142568
2018,7,3.3049211619008916,0.8450980400142568
2019,7,3.305136318943639,0.8450980400142568
2020,7,3.305351369446624,0.8450980400142568
2021,7,3.305566313515304,0.8450980400142568
2022,7,3.3057811512549824,0.8450980400142568
2023,7,3.3059958827708047,0.8450980400142568
2024,7,3.3062105081677613,0.8450980400142568
2025,7,3.3064250275506875,0.8450980400142568
2026,7,3.3066394410242617,0.8450980400142568
2027,7,3.3068537486930087,0.8450980400142568
2028,7,3.3070679506612985,0.8450980400142568
2029,7,3.307282047033346,0.8450980400142568
2030,7,3.307496037913213,0.8450980400142568
2031,7,3.307709923404807,0.8450980400142568
2032,7,3.307923703611882,0.8450980400142568
2033,7,3.3081373786380386,0.8450980400142568
2034,7,3.308350948586726,0.8450980400142568
2035,7,3.3085644135612386,0.8450980400142568
2036,7,3.3087777736647213,0.8450980400142568
2037,7,3.3089910290001643,0.8450980400142568
2038,7,3.3092041796704077,0.8450980400142568
2039,7,3.30941722577814,0.8450980400142568
2040,7,3.3096301674258988,0.8450980400142568
2041,7,3.3098430047160705,0.8450980400142568
2042,7,3.3100557377508912,0.8450980400142568
2043,7,3.3102683666324477,0.8450980400142568
2044,7,3.3104808914626753,0.8450980400142568
2045,7,3.3106933123433606,0.8450980400142568
2046,7,3.3109056293761414,0.8450980400142568
2047,7,3.311117842662506,0.8450980400142568
2048,7,3.3113299523037933,0.8450980400142568
2049,7,3.311541958401195,0.8450980400142568
2050,7,3.311753861055754,0.8450980400142568
2051,7,3.3119656603683665,0.8450980400142568
2052,7,3.3121773564397787,0.8450980400142568
2053,7,3.312388949370592,0.8450980400142568
2054,7,3.3126004392612596,0.8450980400142568
2055,7,3.312811826212088,0.8450980400142568
2056,7,3.313023110323238,0.8450980400142568
2057,7,3.313234291694724,0.8450980400142568
2058,7,3.313445370426414,0.8450980400142568
2059,7,3.3136563466180315,0.8450980400142568
2060,7,3.3138672203691533,0.8450980400142568
2061,7,3.3140779917792127,0.8450980400142568
2062,7,3.3142886609474975,0.8450980400142568
2063,7,3.3144992279731516,0.8450980400142568
2064,7,3.314709692955174,0.8450980400142568
2065,7,3.31492005599242,0.8450980400142568
2066,7,3.315130317183602,0.8450980400142568
2067,7,3.3153404766272883,0.8450980400142568
2068,7,3.315550534421905,0.8450980400142568
2069,7,3.3157604906657347,0.8450980400142568
2070,7,3.315970345456918,0.8450980400142568
2071,7,3.3161800988934527,0.8450980400142568
2072,7,3.3163897510731952,0.8450980400142568
2073,7,3.3165993020938607,0.8450980400142568
2074,7,3.316808752053022,0.8450980400142568
2075,7,3.3170181010481117,0.8450980400142568
2076,7,3.31722734917642,0.8450980400142568
2077,7,3.317436496535099,0.8450980400142568
2078,7,3.3176455432211585,0.8450980400142568
2079,7,3.317854489331469,0.8450980400142568
2080,7,3.3180633349627615,0.8450980400142568
2081,7,3.318272080211627,0.8450980400142568
2082,7,3.3184807251745174,0.8450980400142568
2083,7,3.318689269947746,0.8450980400142568
2084,7,3.3188977146274867,0.8450980400142568
2085,7,3.3191060593097763,0.8450980400142568
2086,7,3.319314304090512,0.8450980400142568
2087,7,3.3195224490654542,0.8450980400142568
2088,7,3.3197304943302246,0.8450980400142568
2089,7,3.3199384399803087,0.8450980400142568
2090,7,3.3201462861110542,0.8450980400142568
2091,7,3.3203540328176717,0.8450980400142568
2092,7,3.3205616801952367,0.8450980400142568
2093,7,3.3207692283386865,0.8450980400142568
2094,7,3.3209766773428235,0.8450980400142568
2095,7,3.3211840273023143,0.8450980400142568
2096,7,3.321391278311689,0.8450980400142568
2097,7,3.3215984304653436,0.8450980400142568
2098,7,3.3218054838575393,0.8450980400142568
2099,7,3.3220124385824006,0.8450980400142568
2100,7,3.322219294733919,0.8450980400142568
2101,7,3.3224260524059526,0.8450980400142568
2102,7,3.3226327116922234,0.8450980400142568
2103,7,3.322839272686321,0.8450980400142568
2104,7,3.3230457354817013,0.8450980400142568
2105,7,3.323252100171687,0.8450980400142568
2106,7,3.3234583668494677,0.8450980400142568
2107,7,3.3236645356081,0.8450980400142568
2108,7,3.323870606540509,0.8450980400142568
2109,7,3.3240765797394864,0.8450980400142568
2110,7,3.3242824552976926,0.8450980400142568
2111,7,3.3244882333076564,0.8450980400142568
2112,7,3.3246939138617746,0.8450980400142568
2113,7,3.3248994970523134,0.8450980400142568
2114,7,3.3251049829714074,0.8450980400142568
2115,7,3.325310371711061,0.8450980400142568
2116,7,3.325515663363148,0.8450980400142568
2117,7,3.325720858019412,0.8450980400142568
2118,7,3.325925955771466,0.8450980400142568
2119,7,3.3261309567107946,0.8450980400142568
2120,7,3.326335860928751,0.8450980400142568
2121,7,3.3265406685165617,0.8450980400142568
2122,7,3.3267453795653217,0.8450980400142568
2123,7,3.326949994165999,0.8450980400142568
2124,7,3.3271545124094315,0.8450980400142568
2125,7,3.3273589343863303,0.8450980400142568
2126,7,3.327563260187278,0.8450980400142568
2127,7,3.327767489902729,0.8450980400142568
2128,7,3.3279716236230104,0.8450980400142568
2129,7,3.3281756614383227,0.8450980400142568
2130,7,3.3283796034387376,0.8450980400142568
2131,7,3.328583449714202,0.8450980400142568
2132,7,3.3287872003545345,0.8450980400142568
2133,7,3.3289908554494287,0.8450980400142568
2134,7,3.329194415088451,0.8450980400142568
2135,7,3.329397879361043,0.8450980400142568
2136,7,3.3296012483565187,0.8450980400142568
2137,7,3.3298045221640695,0.8450980400142568
2138,7,3.330007700872759,0.8450980400142568
2139,7,3.330210784571528,0.8450980400142568
2140,7,3.330413773349191,0.8450980400142568
2141,7,3.3306166672944384,0.8450980400142568
2142,7,3.330819466495837,0.8450980400142568
2143,7,3.3310221710418286,0.8450980400142568
2144,7,3.3312247810207323,0.8450980400142568
2145,7,3.331427296520743,0.8450980400142568
2146,7,3.3316297176299323,0.8450980400142568
2147,7,3.331832044436249,0.8450980400142568
2148,7,3.332034277027518,0.8450980400142568
2149,7,3.3322364154914434,0.8450980400142568
2150,7,3.3324384599156054,0.8450980400142568
2151,7,3.3326404103874627,0.8450980400142568
2152,7,3.3328422669943514,0.8450980400142568
2153,7,3.3330440298234874,0.8450980400142568
2154,7,3.3332456989619628,0.8450980400142568
2155,7,3.3334472744967503,0.8450980400142568
2156,7,3.3336487565147013,0.8450980400142568
2157,7,3.333850145102545,0.8450980400142568
2158,7,3.334051440346892,0.8450980400142568
2159,7,3.334252642334231,0.8450980400142568
2160,7,3.3344537511509307,0.8450980400142568
2161,7,3.3346547668832414,0.8450980400142568
2162,7,3.3348556896172914,0.8450980400142568
2163,7,3.3350565194390915,0.8450980400142568
2164,7,3.3352572564345317,0.8450980400142568
2165,7,3.3354579006893843,0.8450980400142568
2166,7,3.3356584522893016,0.8450980400142568
2167,7,3.335858911319818,0.8450980400142568
2168,7,3.336059277866349,0.8450980400142568
2169,7,3.336259552014193,0.8450980400142568
2170,7,3.3364597338485296,0.8450980400142568
2171,7,3.3366598234544202,0.8450980400142568
2172,7,3.336859820916809,0.8450980400142568
2173,7,3.3370597263205246,0.8450980400142568
2174,7,3.3372595397502756,0.8450980400142568
2175,7,3.337459261290656,0.8450980400142568
2176,7,3.3376588910261424,0.8450980400142568
2177,7,3.3378584290410944,0.8450980400142568
2178,7,3.3380578754197563,0.8450980400142568
2179,7,3.3382572302462554,0.8450980400142568
2180,7,3.3384564936046046,0.8450980400142568
2181,7,3.3386556655787003,0.8450980400142568
2182,7,3.338854746252323,0.8450980400142568
2183,7,3.339053735709139,0.8450980400142568
2184,7,3.3392526340327,0.8450980400142568
2185,7,3.3394514413064407,0.8450980400142568
2186,7,3.339650157613684,0.8450980400142568
2187,7,3.339848783037637,0.8450980400142568
2188,7,3.340047317661393,0.8450980400142568
2189,7,3.3402457615679317,0.8450980400142568
2190,7,3.3404441148401185,0.8450980400142568
2191,7,3.3406423775607053,0.8450980400142568
2192,7,3.3408405498123317,0.8450980400142568
2193,7,3.341038631677523,0.8450980400142568
2194,7,3.3412366232386925,0.8450980400142568
2195,7,3.34143452457814,0.8450980400142568
2196,7,3.3416323357780544,0.8450980400142568
2197,7,3.3418300569205104,0.8450980400142568
2198,7,3.3420276880874717,0.8450980400142568
2199,7,3.3422252293607904,0.8450980400142568
2200,7,3.342422680822206,0.8450980400142568
2201,7,3.342620042553348,0.8450980400142568
2202,7,3.342817314635733,0.8450980400142568
2203,7,3.343014497150768,0.8450980400142568
2204,7,3.3432115901797474,0.8450980400142568
2205,7,3.3434085938038574,0.8450980400142568
2206,7,3.343605508104172,0.8450980400142568
2207,7,3.343802333161655,0.8450980400142568
2208,7,3.3439990690571615,0.8450980400142568
2209,7,3.344195715871435,0.8450980400142568
2210,7,3.3443922736851106,0.8450980400142568
2211,7,3.344588742578714,0.8450980400142568
2212,7,3.344785122632661,0.8450980400142568
2213,7,3.344981413927258,0.8450980400142568
2214,7,3.345177616542704,0.8450980400142568
2215,7,3.3453737305590883,0.8450980400142568
2216,7,3.345569756056392,0.8450980400142568
2217,7,3.345765693114488,0.8450980400142568
2218,7,3.3459615418131414,0.8450980400142568
2219,7,3.346157302232008,0.8450980400142568
2220,7,3.346352974450639,0.8450980400142568
2221,6,3.346548558548474,0.7781512503836436
2222,6,3.346744054604849,0.7781512503836436
2223,6,3.3469394626989906,0.7781512503836436
2224,6,3.34713478291002,0.7781512503836436
2225,6,3.3473300153169503,0.7781512503836436
2226,6,3.3475251599986895,0.7781512503836436
2227,6,3.347720217034038,0.7781512503836436
2228,6,3.3479151865016914,0.7781512503836436
2229,6,3.3481100684802376,0.7781512503836436
2230,6,3.3483048630481607,0.7781512503836436
2231,6,3.348499570283838,0.7781512503836436
2232,6,3.348694190265541,0.7781512503836436
2233,6,3.348888723071438,0.7781512503836436
2234,6,3.34908316877959,0.7781512503836436
2235,6,3.3492775274679554,0.7781512503836436
2236,6,3.3494717992143856,0.7781512503836436
2237,6,3.34966598409663,0.7781512503836436
2238,6,3.3498600821923312,0.7781512503836436
2239,6,3.3500540935790304,0.7781512503836436
2240,6,3.3502480183341627,0.7781512503836436
2241,6,3.350441856535061,0.7781512503836436
2242,6,3.3506356082589543,0.7781512503836436
2243,6,3.350829273582968,0.7781512503836436
2244,6,3.3510228525841237,0.7781512503836436
2245,6,3.351216345339342,0.7781512503836436
2246,6,3.351409751925439,0.7781512503836436
2247,6,3.351603072419129,0.7781512503836436
2248,6,3.3517963068970236,0.7781512503836436
2249,6,3.351989455435632,0.7781512503836436
2250,6,3.3521825181113627,0.7781512503836436
2251,6,3.35237549500052,0.7781512503836436
2252,6,3.3525683861793087,0.7781512503836436
2253,6,3.3527611917238307,0.7781512503836436
2254,6,3.3529539117100877,0.7781512503836436
2255,6,3.3531465462139796,0.7781512503836436
2256,6,3.3533390953113047,0.7781512503836436
